filename,zeta_norm,b,c,zeta_raw,npy_index
file_60577.npy,187428.57142857145,6.26,148.0,0.0656,60577
file_60578.npy,187428.57142857145,6.26,156.0,0.0656,60578
file_60579.npy,187428.57142857145,6.26,164.0,0.0656,60579
file_60580.npy,187428.57142857145,6.26,172.0,0.0656,60580
file_60581.npy,187428.57142857145,6.26,180.0,0.0656,60581
file_60582.npy,187428.57142857145,6.48,-180.0,0.0656,60582
file_60583.npy,187428.57142857145,6.48,-172.0,0.0656,60583
file_60584.npy,187428.57142857145,6.48,-164.0,0.0656,60584
file_60585.npy,187428.57142857145,6.48,-156.0,0.0656,60585
file_60586.npy,187428.57142857145,6.48,-148.0,0.0656,60586
file_60587.npy,187428.57142857145,6.48,-140.0,0.0656,60587
file_60588.npy,187428.57142857145,6.48,-132.0,0.0656,60588
file_60589.npy,187428.57142857145,6.48,-124.0,0.0656,60589
file_60590.npy,187428.57142857145,6.48,-116.0,0.0656,60590
file_60591.npy,187428.57142857145,6.48,-108.0,0.0656,60591
file_60592.npy,187428.57142857145,6.48,-100.0,0.0656,60592
file_60593.npy,187428.57142857145,6.48,-92.0,0.0656,60593
file_60594.npy,187428.57142857145,6.48,-84.0,0.0656,60594
file_60595.npy,187428.57142857145,6.48,-76.0,0.0656,60595
file_60596.npy,187428.57142857145,6.48,-68.0,0.0656,60596
file_60597.npy,187428.57142857145,6.48,-60.0,0.0656,60597
file_60598.npy,187428.57142857145,6.48,-52.0,0.0656,60598
file_60599.npy,187428.57142857145,6.48,-44.0,0.0656,60599
file_60600.npy,187428.57142857145,6.48,-36.0,0.0656,60600
file_60601.npy,187428.57142857145,6.48,-28.0,0.0656,60601
file_60602.npy,187428.57142857145,6.48,-20.0,0.0656,60602
file_60603.npy,187428.57142857145,6.48,-12.0,0.0656,60603
file_60604.npy,187428.57142857145,6.48,-4.0,0.0656,60604
file_60605.npy,187428.57142857145,6.48,4.0,0.0656,60605
file_60606.npy,187428.57142857145,6.48,12.0,0.0656,60606
file_60607.npy,187428.57142857145,6.48,20.0,0.0656,60607
file_60608.npy,187428.57142857145,6.48,28.0,0.0656,60608
file_60609.npy,187428.57142857145,6.48,36.0,0.0656,60609
file_60610.npy,187428.57142857145,6.48,44.0,0.0656,60610
file_60611.npy,187428.57142857145,6.48,52.0,0.0656,60611
file_60612.npy,187428.57142857145,6.48,60.0,0.0656,60612
file_60613.npy,187428.57142857145,6.48,68.0,0.0656,60613
file_60614.npy,187428.57142857145,6.48,76.0,0.0656,60614
file_60615.npy,187428.57142857145,6.48,84.0,0.0656,60615
file_60616.npy,187428.57142857145,6.48,92.0,0.0656,60616
file_60617.npy,187428.57142857145,6.48,100.0,0.0656,60617
file_60618.npy,187428.57142857145,6.48,108.0,0.0656,60618
file_60619.npy,187428.57142857145,6.48,116.0,0.0656,60619
file_60620.npy,187428.57142857145,6.48,124.0,0.0656,60620
file_60621.npy,187428.57142857145,6.48,132.0,0.0656,60621
file_60622.npy,187428.57142857145,6.48,140.0,0.0656,60622
file_60623.npy,187428.57142857145,6.48,148.0,0.0656,60623
file_60624.npy,187428.57142857145,6.48,156.0,0.0656,60624
file_60625.npy,187428.57142857145,6.48,164.0,0.0656,60625
file_60626.npy,187428.57142857145,6.48,172.0,0.0656,60626
file_60627.npy,187428.57142857145,6.48,180.0,0.0656,60627
file_60628.npy,187428.57142857145,6.7,-180.0,0.0656,60628
file_60629.npy,187428.57142857145,6.7,-172.0,0.0656,60629
file_60630.npy,187428.57142857145,6.7,-164.0,0.0656,60630
file_60631.npy,187428.57142857145,6.7,-156.0,0.0656,60631
file_60632.npy,187428.57142857145,6.7,-148.0,0.0656,60632
file_60633.npy,187428.57142857145,6.7,-140.0,0.0656,60633
file_60634.npy,187428.57142857145,6.7,-132.0,0.0656,60634
file_60635.npy,187428.57142857145,6.7,-124.0,0.0656,60635
file_60636.npy,187428.57142857145,6.7,-116.0,0.0656,60636
file_60637.npy,187428.57142857145,6.7,-108.0,0.0656,60637
file_60638.npy,187428.57142857145,6.7,-100.0,0.0656,60638
file_60639.npy,187428.57142857145,6.7,-92.0,0.0656,60639
file_60640.npy,187428.57142857145,6.7,-84.0,0.0656,60640
file_60641.npy,187428.57142857145,6.7,-76.0,0.0656,60641
file_60642.npy,187428.57142857145,6.7,-68.0,0.0656,60642
file_60643.npy,187428.57142857145,6.7,-60.0,0.0656,60643
file_60644.npy,187428.57142857145,6.7,-52.0,0.0656,60644
file_60645.npy,187428.57142857145,6.7,-44.0,0.0656,60645
file_60646.npy,187428.57142857145,6.7,-36.0,0.0656,60646
file_60647.npy,187428.57142857145,6.7,-28.0,0.0656,60647
file_60648.npy,187428.57142857145,6.7,-20.0,0.0656,60648
file_60649.npy,187428.57142857145,6.7,-12.0,0.0656,60649
file_60650.npy,187428.57142857145,6.7,-4.0,0.0656,60650
file_60651.npy,187428.57142857145,6.7,4.0,0.0656,60651
file_60652.npy,187428.57142857145,6.7,12.0,0.0656,60652
file_60653.npy,187428.57142857145,6.7,20.0,0.0656,60653
file_60654.npy,187428.57142857145,6.7,28.0,0.0656,60654
file_60655.npy,187428.57142857145,6.7,36.0,0.0656,60655
file_60656.npy,187428.57142857145,6.7,44.0,0.0656,60656
file_60657.npy,187428.57142857145,6.7,52.0,0.0656,60657
file_60658.npy,187428.57142857145,6.7,60.0,0.0656,60658
file_60659.npy,187428.57142857145,6.7,68.0,0.0656,60659
file_60660.npy,187428.57142857145,6.7,76.0,0.0656,60660
file_60661.npy,187428.57142857145,6.7,84.0,0.0656,60661
file_60662.npy,187428.57142857145,6.7,92.0,0.0656,60662
file_60663.npy,187428.57142857145,6.7,100.0,0.0656,60663
file_60664.npy,187428.57142857145,6.7,108.0,0.0656,60664
file_60665.npy,187428.57142857145,6.7,116.0,0.0656,60665
file_60666.npy,187428.57142857145,6.7,124.0,0.0656,60666
file_60667.npy,187428.57142857145,6.7,132.0,0.0656,60667
file_60668.npy,187428.57142857145,6.7,140.0,0.0656,60668
file_60669.npy,187428.57142857145,6.7,148.0,0.0656,60669
file_60670.npy,187428.57142857145,6.7,156.0,0.0656,60670
file_60671.npy,187428.57142857145,6.7,164.0,0.0656,60671
file_60672.npy,187428.57142857145,6.7,172.0,0.0656,60672
file_60673.npy,187428.57142857145,6.7,180.0,0.0656,60673
file_60674.npy,187428.57142857145,6.92,-180.0,0.0656,60674
file_60675.npy,187428.57142857145,6.92,-172.0,0.0656,60675
file_60676.npy,187428.57142857145,6.92,-164.0,0.0656,60676
file_60677.npy,187428.57142857145,6.92,-156.0,0.0656,60677
file_60678.npy,187428.57142857145,6.92,-148.0,0.0656,60678
file_60679.npy,187428.57142857145,6.92,-140.0,0.0656,60679
file_60680.npy,187428.57142857145,6.92,-132.0,0.0656,60680
file_60681.npy,187428.57142857145,6.92,-124.0,0.0656,60681
file_60682.npy,187428.57142857145,6.92,-116.0,0.0656,60682
file_60683.npy,187428.57142857145,6.92,-108.0,0.0656,60683
file_60684.npy,187428.57142857145,6.92,-100.0,0.0656,60684
file_60685.npy,187428.57142857145,6.92,-92.0,0.0656,60685
file_60686.npy,187428.57142857145,6.92,-84.0,0.0656,60686
file_60687.npy,187428.57142857145,6.92,-76.0,0.0656,60687
file_60688.npy,187428.57142857145,6.92,-68.0,0.0656,60688
file_60689.npy,187428.57142857145,6.92,-60.0,0.0656,60689
file_60690.npy,187428.57142857145,6.92,-52.0,0.0656,60690
file_60691.npy,187428.57142857145,6.92,-44.0,0.0656,60691
file_60692.npy,187428.57142857145,6.92,-36.0,0.0656,60692
file_60693.npy,187428.57142857145,6.92,-28.0,0.0656,60693
file_60694.npy,187428.57142857145,6.92,-20.0,0.0656,60694
file_60695.npy,187428.57142857145,6.92,-12.0,0.0656,60695
file_60696.npy,187428.57142857145,6.92,-4.0,0.0656,60696
file_60697.npy,187428.57142857145,6.92,4.0,0.0656,60697
file_60698.npy,187428.57142857145,6.92,12.0,0.0656,60698
file_60699.npy,187428.57142857145,6.92,20.0,0.0656,60699
file_60700.npy,187428.57142857145,6.92,28.0,0.0656,60700
file_60701.npy,187428.57142857145,6.92,36.0,0.0656,60701
file_60702.npy,187428.57142857145,6.92,44.0,0.0656,60702
file_60703.npy,187428.57142857145,6.92,52.0,0.0656,60703
file_60704.npy,187428.57142857145,6.92,60.0,0.0656,60704
file_60705.npy,187428.57142857145,6.92,68.0,0.0656,60705
file_60706.npy,187428.57142857145,6.92,76.0,0.0656,60706
file_60707.npy,187428.57142857145,6.92,84.0,0.0656,60707
file_60708.npy,187428.57142857145,6.92,92.0,0.0656,60708
file_60709.npy,187428.57142857145,6.92,100.0,0.0656,60709
file_60710.npy,187428.57142857145,6.92,108.0,0.0656,60710
file_60711.npy,187428.57142857145,6.92,116.0,0.0656,60711
file_60712.npy,187428.57142857145,6.92,124.0,0.0656,60712
file_60713.npy,187428.57142857145,6.92,132.0,0.0656,60713
file_60714.npy,187428.57142857145,6.92,140.0,0.0656,60714
file_60715.npy,187428.57142857145,6.92,148.0,0.0656,60715
file_60716.npy,187428.57142857145,6.92,156.0,0.0656,60716
file_60717.npy,187428.57142857145,6.92,164.0,0.0656,60717
file_60718.npy,187428.57142857145,6.92,172.0,0.0656,60718
file_60719.npy,187428.57142857145,6.92,180.0,0.0656,60719
file_60720.npy,187428.57142857145,7.14,-180.0,0.0656,60720
file_60721.npy,187428.57142857145,7.14,-172.0,0.0656,60721
file_60722.npy,187428.57142857145,7.14,-164.0,0.0656,60722
file_60723.npy,187428.57142857145,7.14,-156.0,0.0656,60723
file_60724.npy,187428.57142857145,7.14,-148.0,0.0656,60724
file_60725.npy,187428.57142857145,7.14,-140.0,0.0656,60725
file_60726.npy,187428.57142857145,7.14,-132.0,0.0656,60726
file_60727.npy,187428.57142857145,7.14,-124.0,0.0656,60727
file_60728.npy,187428.57142857145,7.14,-116.0,0.0656,60728
file_60729.npy,187428.57142857145,7.14,-108.0,0.0656,60729
file_60730.npy,187428.57142857145,7.14,-100.0,0.0656,60730
file_60731.npy,187428.57142857145,7.14,-92.0,0.0656,60731
file_60732.npy,187428.57142857145,7.14,-84.0,0.0656,60732
file_60733.npy,187428.57142857145,7.14,-76.0,0.0656,60733
file_60734.npy,187428.57142857145,7.14,-68.0,0.0656,60734
file_60735.npy,187428.57142857145,7.14,-60.0,0.0656,60735
file_60736.npy,187428.57142857145,7.14,-52.0,0.0656,60736
file_60737.npy,187428.57142857145,7.14,-44.0,0.0656,60737
file_60738.npy,187428.57142857145,7.14,-36.0,0.0656,60738
file_60739.npy,187428.57142857145,7.14,-28.0,0.0656,60739
file_60740.npy,187428.57142857145,7.14,-20.0,0.0656,60740
file_60741.npy,187428.57142857145,7.14,-12.0,0.0656,60741
file_60742.npy,187428.57142857145,7.14,-4.0,0.0656,60742
file_60743.npy,187428.57142857145,7.14,4.0,0.0656,60743
file_60744.npy,187428.57142857145,7.14,12.0,0.0656,60744
file_60745.npy,187428.57142857145,7.14,20.0,0.0656,60745
file_60746.npy,187428.57142857145,7.14,28.0,0.0656,60746
file_60747.npy,187428.57142857145,7.14,36.0,0.0656,60747
file_60748.npy,187428.57142857145,7.14,44.0,0.0656,60748
file_60749.npy,187428.57142857145,7.14,52.0,0.0656,60749
file_60750.npy,187428.57142857145,7.14,60.0,0.0656,60750
file_60751.npy,187428.57142857145,7.14,68.0,0.0656,60751
file_60752.npy,187428.57142857145,7.14,76.0,0.0656,60752
file_60753.npy,187428.57142857145,7.14,84.0,0.0656,60753
file_60754.npy,187428.57142857145,7.14,92.0,0.0656,60754
file_60755.npy,187428.57142857145,7.14,100.0,0.0656,60755
file_60756.npy,187428.57142857145,7.14,108.0,0.0656,60756
file_60757.npy,187428.57142857145,7.14,116.0,0.0656,60757
file_60758.npy,187428.57142857145,7.14,124.0,0.0656,60758
file_60759.npy,187428.57142857145,7.14,132.0,0.0656,60759
file_60760.npy,187428.57142857145,7.14,140.0,0.0656,60760
file_60761.npy,187428.57142857145,7.14,148.0,0.0656,60761
file_60762.npy,187428.57142857145,7.14,156.0,0.0656,60762
file_60763.npy,187428.57142857145,7.14,164.0,0.0656,60763
file_60764.npy,187428.57142857145,7.14,172.0,0.0656,60764
file_60765.npy,187428.57142857145,7.14,180.0,0.0656,60765
file_60766.npy,187428.57142857145,7.36,-180.0,0.0656,60766
file_60767.npy,187428.57142857145,7.36,-172.0,0.0656,60767
file_60768.npy,187428.57142857145,7.36,-164.0,0.0656,60768
file_60769.npy,187428.57142857145,7.36,-156.0,0.0656,60769
file_60770.npy,187428.57142857145,7.36,-148.0,0.0656,60770
file_60771.npy,187428.57142857145,7.36,-140.0,0.0656,60771
file_60772.npy,187428.57142857145,7.36,-132.0,0.0656,60772
file_60773.npy,187428.57142857145,7.36,-124.0,0.0656,60773
file_60774.npy,187428.57142857145,7.36,-116.0,0.0656,60774
file_60775.npy,187428.57142857145,7.36,-108.0,0.0656,60775
file_60776.npy,187428.57142857145,7.36,-100.0,0.0656,60776
file_60777.npy,187428.57142857145,7.36,-92.0,0.0656,60777
file_60778.npy,187428.57142857145,7.36,-84.0,0.0656,60778
file_60779.npy,187428.57142857145,7.36,-76.0,0.0656,60779
file_60780.npy,187428.57142857145,7.36,-68.0,0.0656,60780
file_60781.npy,187428.57142857145,7.36,-60.0,0.0656,60781
file_60782.npy,187428.57142857145,7.36,-52.0,0.0656,60782
file_60783.npy,187428.57142857145,7.36,-44.0,0.0656,60783
file_60784.npy,187428.57142857145,7.36,-36.0,0.0656,60784
file_60785.npy,187428.57142857145,7.36,-28.0,0.0656,60785
file_60786.npy,187428.57142857145,7.36,-20.0,0.0656,60786
file_60787.npy,187428.57142857145,7.36,-12.0,0.0656,60787
file_60788.npy,187428.57142857145,7.36,-4.0,0.0656,60788
file_60789.npy,187428.57142857145,7.36,4.0,0.0656,60789
file_60790.npy,187428.57142857145,7.36,12.0,0.0656,60790
file_60791.npy,187428.57142857145,7.36,20.0,0.0656,60791
file_60792.npy,187428.57142857145,7.36,28.0,0.0656,60792
file_60793.npy,187428.57142857145,7.36,36.0,0.0656,60793
file_60794.npy,187428.57142857145,7.36,44.0,0.0656,60794
file_60795.npy,187428.57142857145,7.36,52.0,0.0656,60795
file_60796.npy,187428.57142857145,7.36,60.0,0.0656,60796
file_60797.npy,187428.57142857145,7.36,68.0,0.0656,60797
file_60798.npy,187428.57142857145,7.36,76.0,0.0656,60798
file_60799.npy,187428.57142857145,7.36,84.0,0.0656,60799
file_60800.npy,187428.57142857145,7.36,92.0,0.0656,60800
file_60801.npy,187428.57142857145,7.36,100.0,0.0656,60801
file_60802.npy,187428.57142857145,7.36,108.0,0.0656,60802
file_60803.npy,187428.57142857145,7.36,116.0,0.0656,60803
file_60804.npy,187428.57142857145,7.36,124.0,0.0656,60804
file_60805.npy,187428.57142857145,7.36,132.0,0.0656,60805
file_60806.npy,187428.57142857145,7.36,140.0,0.0656,60806
file_60807.npy,187428.57142857145,7.36,148.0,0.0656,60807
file_60808.npy,187428.57142857145,7.36,156.0,0.0656,60808
file_60809.npy,187428.57142857145,7.36,164.0,0.0656,60809
file_60810.npy,187428.57142857145,7.36,172.0,0.0656,60810
file_60811.npy,187428.57142857145,7.36,180.0,0.0656,60811
file_60812.npy,187428.57142857145,7.58,-180.0,0.0656,60812
file_60813.npy,187428.57142857145,7.58,-172.0,0.0656,60813
file_60814.npy,187428.57142857145,7.58,-164.0,0.0656,60814
file_60815.npy,187428.57142857145,7.58,-156.0,0.0656,60815
file_60816.npy,187428.57142857145,7.58,-148.0,0.0656,60816
file_60817.npy,187428.57142857145,7.58,-140.0,0.0656,60817
file_60818.npy,187428.57142857145,7.58,-132.0,0.0656,60818
file_60819.npy,187428.57142857145,7.58,-124.0,0.0656,60819
file_60820.npy,187428.57142857145,7.58,-116.0,0.0656,60820
file_60821.npy,187428.57142857145,7.58,-108.0,0.0656,60821
file_60822.npy,187428.57142857145,7.58,-100.0,0.0656,60822
file_60823.npy,187428.57142857145,7.58,-92.0,0.0656,60823
file_60824.npy,187428.57142857145,7.58,-84.0,0.0656,60824
file_60825.npy,187428.57142857145,7.58,-76.0,0.0656,60825
file_60826.npy,187428.57142857145,7.58,-68.0,0.0656,60826
file_60827.npy,187428.57142857145,7.58,-60.0,0.0656,60827
file_60828.npy,187428.57142857145,7.58,-52.0,0.0656,60828
file_60829.npy,187428.57142857145,7.58,-44.0,0.0656,60829
file_60830.npy,187428.57142857145,7.58,-36.0,0.0656,60830
file_60831.npy,187428.57142857145,7.58,-28.0,0.0656,60831
file_60832.npy,187428.57142857145,7.58,-20.0,0.0656,60832
file_60833.npy,187428.57142857145,7.58,-12.0,0.0656,60833
file_60834.npy,187428.57142857145,7.58,-4.0,0.0656,60834
file_60835.npy,187428.57142857145,7.58,4.0,0.0656,60835
file_60836.npy,187428.57142857145,7.58,12.0,0.0656,60836
file_60837.npy,187428.57142857145,7.58,20.0,0.0656,60837
file_60838.npy,187428.57142857145,7.58,28.0,0.0656,60838
file_60839.npy,187428.57142857145,7.58,36.0,0.0656,60839
file_60840.npy,187428.57142857145,7.58,44.0,0.0656,60840
file_60841.npy,187428.57142857145,7.58,52.0,0.0656,60841
file_60842.npy,187428.57142857145,7.58,60.0,0.0656,60842
file_60843.npy,187428.57142857145,7.58,68.0,0.0656,60843
file_60844.npy,187428.57142857145,7.58,76.0,0.0656,60844
file_60845.npy,187428.57142857145,7.58,84.0,0.0656,60845
file_60846.npy,187428.57142857145,7.58,92.0,0.0656,60846
file_60847.npy,187428.57142857145,7.58,100.0,0.0656,60847
file_60848.npy,187428.57142857145,7.58,108.0,0.0656,60848
file_60849.npy,187428.57142857145,7.58,116.0,0.0656,60849
file_60850.npy,187428.57142857145,7.58,124.0,0.0656,60850
file_60851.npy,187428.57142857145,7.58,132.0,0.0656,60851
file_60852.npy,187428.57142857145,7.58,140.0,0.0656,60852
file_60853.npy,187428.57142857145,7.58,148.0,0.0656,60853
file_60854.npy,187428.57142857145,7.58,156.0,0.0656,60854
file_60855.npy,187428.57142857145,7.58,164.0,0.0656,60855
file_60856.npy,187428.57142857145,7.58,172.0,0.0656,60856
file_60857.npy,187428.57142857145,7.58,180.0,0.0656,60857
file_60858.npy,187428.57142857145,7.8,-180.0,0.0656,60858
file_60859.npy,187428.57142857145,7.8,-172.0,0.0656,60859
file_60860.npy,187428.57142857145,7.8,-164.0,0.0656,60860
file_60861.npy,187428.57142857145,7.8,-156.0,0.0656,60861
file_60862.npy,187428.57142857145,7.8,-148.0,0.0656,60862
file_60863.npy,187428.57142857145,7.8,-140.0,0.0656,60863
file_60864.npy,187428.57142857145,7.8,-132.0,0.0656,60864
file_60865.npy,187428.57142857145,7.8,-124.0,0.0656,60865
file_60866.npy,187428.57142857145,7.8,-116.0,0.0656,60866
file_60867.npy,187428.57142857145,7.8,-108.0,0.0656,60867
file_60868.npy,187428.57142857145,7.8,-100.0,0.0656,60868
file_60869.npy,187428.57142857145,7.8,-92.0,0.0656,60869
file_60870.npy,187428.57142857145,7.8,-84.0,0.0656,60870
file_60871.npy,187428.57142857145,7.8,-76.0,0.0656,60871
file_60872.npy,187428.57142857145,7.8,-68.0,0.0656,60872
file_60873.npy,187428.57142857145,7.8,-60.0,0.0656,60873
file_60874.npy,187428.57142857145,7.8,-52.0,0.0656,60874
file_60875.npy,187428.57142857145,7.8,-44.0,0.0656,60875
file_60876.npy,187428.57142857145,7.8,-36.0,0.0656,60876
file_60877.npy,187428.57142857145,7.8,-28.0,0.0656,60877
file_60878.npy,187428.57142857145,7.8,-20.0,0.0656,60878
file_60879.npy,187428.57142857145,7.8,-12.0,0.0656,60879
file_60880.npy,187428.57142857145,7.8,-4.0,0.0656,60880
file_60881.npy,187428.57142857145,7.8,4.0,0.0656,60881
file_60882.npy,187428.57142857145,7.8,12.0,0.0656,60882
file_60883.npy,187428.57142857145,7.8,20.0,0.0656,60883
file_60884.npy,187428.57142857145,7.8,28.0,0.0656,60884
file_60885.npy,187428.57142857145,7.8,36.0,0.0656,60885
file_60886.npy,187428.57142857145,7.8,44.0,0.0656,60886
file_60887.npy,187428.57142857145,7.8,52.0,0.0656,60887
file_60888.npy,187428.57142857145,7.8,60.0,0.0656,60888
file_60889.npy,187428.57142857145,7.8,68.0,0.0656,60889
file_60890.npy,187428.57142857145,7.8,76.0,0.0656,60890
file_60891.npy,187428.57142857145,7.8,84.0,0.0656,60891
file_60892.npy,187428.57142857145,7.8,92.0,0.0656,60892
file_60893.npy,187428.57142857145,7.8,100.0,0.0656,60893
file_60894.npy,187428.57142857145,7.8,108.0,0.0656,60894
file_60895.npy,187428.57142857145,7.8,116.0,0.0656,60895
file_60896.npy,187428.57142857145,7.8,124.0,0.0656,60896
file_60897.npy,187428.57142857145,7.8,132.0,0.0656,60897
file_60898.npy,187428.57142857145,7.8,140.0,0.0656,60898
file_60899.npy,187428.57142857145,7.8,148.0,0.0656,60899
file_60900.npy,187428.57142857145,7.8,156.0,0.0656,60900
file_60901.npy,187428.57142857145,7.8,164.0,0.0656,60901
file_60902.npy,187428.57142857145,7.8,172.0,0.0656,60902
file_60903.npy,187428.57142857145,7.8,180.0,0.0656,60903
file_60904.npy,187428.57142857145,8.019999999999998,-180.0,0.0656,60904
file_60905.npy,187428.57142857145,8.019999999999998,-172.0,0.0656,60905
file_60906.npy,187428.57142857145,8.019999999999998,-164.0,0.0656,60906
file_60907.npy,187428.57142857145,8.019999999999998,-156.0,0.0656,60907
file_60908.npy,187428.57142857145,8.019999999999998,-148.0,0.0656,60908
file_60909.npy,187428.57142857145,8.019999999999998,-140.0,0.0656,60909
file_60910.npy,187428.57142857145,8.019999999999998,-132.0,0.0656,60910
file_60911.npy,187428.57142857145,8.019999999999998,-124.0,0.0656,60911
file_60912.npy,187428.57142857145,8.019999999999998,-116.0,0.0656,60912
file_60913.npy,187428.57142857145,8.019999999999998,-108.0,0.0656,60913
file_60914.npy,187428.57142857145,8.019999999999998,-100.0,0.0656,60914
file_60915.npy,187428.57142857145,8.019999999999998,-92.0,0.0656,60915
file_60916.npy,187428.57142857145,8.019999999999998,-84.0,0.0656,60916
file_60917.npy,187428.57142857145,8.019999999999998,-76.0,0.0656,60917
file_60918.npy,187428.57142857145,8.019999999999998,-68.0,0.0656,60918
file_60919.npy,187428.57142857145,8.019999999999998,-60.0,0.0656,60919
file_60920.npy,187428.57142857145,8.019999999999998,-52.0,0.0656,60920
file_60921.npy,187428.57142857145,8.019999999999998,-44.0,0.0656,60921
file_60922.npy,187428.57142857145,8.019999999999998,-36.0,0.0656,60922
file_60923.npy,187428.57142857145,8.019999999999998,-28.0,0.0656,60923
file_60924.npy,187428.57142857145,8.019999999999998,-20.0,0.0656,60924
file_60925.npy,187428.57142857145,8.019999999999998,-12.0,0.0656,60925
file_60926.npy,187428.57142857145,8.019999999999998,-4.0,0.0656,60926
file_60927.npy,187428.57142857145,8.019999999999998,4.0,0.0656,60927
file_60928.npy,187428.57142857145,8.019999999999998,12.0,0.0656,60928
file_60929.npy,187428.57142857145,8.019999999999998,20.0,0.0656,60929
file_60930.npy,187428.57142857145,8.019999999999998,28.0,0.0656,60930
file_60931.npy,187428.57142857145,8.019999999999998,36.0,0.0656,60931
file_60932.npy,187428.57142857145,8.019999999999998,44.0,0.0656,60932
file_60933.npy,187428.57142857145,8.019999999999998,52.0,0.0656,60933
file_60934.npy,187428.57142857145,8.019999999999998,60.0,0.0656,60934
file_60935.npy,187428.57142857145,8.019999999999998,68.0,0.0656,60935
file_60936.npy,187428.57142857145,8.019999999999998,76.0,0.0656,60936
file_60937.npy,187428.57142857145,8.019999999999998,84.0,0.0656,60937
file_60938.npy,187428.57142857145,8.019999999999998,92.0,0.0656,60938
file_60939.npy,187428.57142857145,8.019999999999998,100.0,0.0656,60939
file_60940.npy,187428.57142857145,8.019999999999998,108.0,0.0656,60940
file_60941.npy,187428.57142857145,8.019999999999998,116.0,0.0656,60941
file_60942.npy,187428.57142857145,8.019999999999998,124.0,0.0656,60942
file_60943.npy,187428.57142857145,8.019999999999998,132.0,0.0656,60943
file_60944.npy,187428.57142857145,8.019999999999998,140.0,0.0656,60944
file_60945.npy,187428.57142857145,8.019999999999998,148.0,0.0656,60945
file_60946.npy,187428.57142857145,8.019999999999998,156.0,0.0656,60946
file_60947.npy,187428.57142857145,8.019999999999998,164.0,0.0656,60947
file_60948.npy,187428.57142857145,8.019999999999998,172.0,0.0656,60948
file_60949.npy,187428.57142857145,8.019999999999998,180.0,0.0656,60949
file_60950.npy,187428.57142857145,8.24,-180.0,0.0656,60950
file_60951.npy,187428.57142857145,8.24,-172.0,0.0656,60951
file_60952.npy,187428.57142857145,8.24,-164.0,0.0656,60952
file_60953.npy,187428.57142857145,8.24,-156.0,0.0656,60953
file_60954.npy,187428.57142857145,8.24,-148.0,0.0656,60954
file_60955.npy,187428.57142857145,8.24,-140.0,0.0656,60955
file_60956.npy,187428.57142857145,8.24,-132.0,0.0656,60956
file_60957.npy,187428.57142857145,8.24,-124.0,0.0656,60957
file_60958.npy,187428.57142857145,8.24,-116.0,0.0656,60958
file_60959.npy,187428.57142857145,8.24,-108.0,0.0656,60959
file_60960.npy,187428.57142857145,8.24,-100.0,0.0656,60960
file_60961.npy,187428.57142857145,8.24,-92.0,0.0656,60961
file_60962.npy,187428.57142857145,8.24,-84.0,0.0656,60962
file_60963.npy,187428.57142857145,8.24,-76.0,0.0656,60963
file_60964.npy,187428.57142857145,8.24,-68.0,0.0656,60964
file_60965.npy,187428.57142857145,8.24,-60.0,0.0656,60965
file_60966.npy,187428.57142857145,8.24,-52.0,0.0656,60966
file_60967.npy,187428.57142857145,8.24,-44.0,0.0656,60967
file_60968.npy,187428.57142857145,8.24,-36.0,0.0656,60968
file_60969.npy,187428.57142857145,8.24,-28.0,0.0656,60969
file_60970.npy,187428.57142857145,8.24,-20.0,0.0656,60970
file_60971.npy,187428.57142857145,8.24,-12.0,0.0656,60971
file_60972.npy,187428.57142857145,8.24,-4.0,0.0656,60972
file_60973.npy,187428.57142857145,8.24,4.0,0.0656,60973
file_60974.npy,187428.57142857145,8.24,12.0,0.0656,60974
file_60975.npy,187428.57142857145,8.24,20.0,0.0656,60975
file_60976.npy,187428.57142857145,8.24,28.0,0.0656,60976
file_60977.npy,187428.57142857145,8.24,36.0,0.0656,60977
file_60978.npy,187428.57142857145,8.24,44.0,0.0656,60978
file_60979.npy,187428.57142857145,8.24,52.0,0.0656,60979
file_60980.npy,187428.57142857145,8.24,60.0,0.0656,60980
file_60981.npy,187428.57142857145,8.24,68.0,0.0656,60981
file_60982.npy,187428.57142857145,8.24,76.0,0.0656,60982
file_60983.npy,187428.57142857145,8.24,84.0,0.0656,60983
file_60984.npy,187428.57142857145,8.24,92.0,0.0656,60984
file_60985.npy,187428.57142857145,8.24,100.0,0.0656,60985
file_60986.npy,187428.57142857145,8.24,108.0,0.0656,60986
file_60987.npy,187428.57142857145,8.24,116.0,0.0656,60987
file_60988.npy,187428.57142857145,8.24,124.0,0.0656,60988
file_60989.npy,187428.57142857145,8.24,132.0,0.0656,60989
file_60990.npy,187428.57142857145,8.24,140.0,0.0656,60990
file_60991.npy,187428.57142857145,8.24,148.0,0.0656,60991
file_60992.npy,187428.57142857145,8.24,156.0,0.0656,60992
file_60993.npy,187428.57142857145,8.24,164.0,0.0656,60993
file_60994.npy,187428.57142857145,8.24,172.0,0.0656,60994
file_60995.npy,187428.57142857145,8.24,180.0,0.0656,60995
file_60996.npy,187428.57142857145,8.46,-180.0,0.0656,60996
file_60997.npy,187428.57142857145,8.46,-172.0,0.0656,60997
file_60998.npy,187428.57142857145,8.46,-164.0,0.0656,60998
file_60999.npy,187428.57142857145,8.46,-156.0,0.0656,60999
file_61000.npy,187428.57142857145,8.46,-148.0,0.0656,61000
